TE,N58,N60,N70,N82,N83,N84,N85,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
HERV1_I,7.597305596474401,7.6759274729407965,6.626827724891128,7.26929062790573,7.301810880805479,7.234322117210931,6.516859181692174,7.166368709266574,6.793998259131051,8.390509905067814,7.58455297468644,8.038913935499949,8.457613264265653,7.685547757161554,7.927032081593232,6.291457874833172,6.985060987736275,7.018623108149457,6.342458641618865,7.722180581129165,7.779276484610151,7.885256878975177,7.2062407716911165,8.114409104684205,6.654363532987573,7.781874414735211,6.869105686680403,7.995878051906467,6.261168461756894,7.82806839301523,5.747463864653259,7.117689593977808,6.439022408542823,7.086667639160888,6.865517023553891,6.9682068175244805,6.629475533092689,8.499913073855236,7.37253757467367,5.869318191278934,6.816895315442676,7.52846634708696,7.202663565676937,7.616911518515689,6.803154440101124,6.638443436268204,7.1799406315900764,7.746134358462125,7.584950192888064,6.972948689938114,5.966318080375355,7.295798899388719,7.046855771844591,6.783632161299765,6.415144655042139,7.769469379490789,6.774129443370751,8.001310490156236,7.52504654969096,8.251998715944023,6.385019690245264,7.2794919878449615,7.54629647823341,7.062585275211225,6.95395115072084,7.271885013653246
MER25,5.618746136012657,6.254610626655348,5.41938342210953,5.830209623155048,6.074989092893838,5.714574358704237,5.5776970318661485,5.342027561094046,6.402146062272099,5.958811304163722,5.907324350058953,6.062117222257962,6.341831661818842,5.6658866215590935,6.116754367721602,5.132603003591499,5.400798587860693,5.443522256532546,5.93846020257113,5.446408834314604,5.3863769294411945,5.480128172676258,5.390750863688183,6.324408625621269,5.803723752517603,5.986685912109139,5.44803522538686,5.951581655946092,5.13946624879914,5.153511715823562,5.072993114778984,5.024491875685422,6.3519612126118306,7.538945554233421,5.630141172515274,5.812804620853733,5.160511710104838,6.202405976646325,5.904833900205083,4.515021605577655,6.657315127426287,5.509869655010874,7.316556745099369,6.192385128510517,5.579811112372324,5.202448622991308,6.1842726277225895,6.212064674170332,5.5247727365116415,6.095388787893279,5.759614916214728,5.82168718932235,5.502908581779978,5.3399803904918155,5.191291650653997,6.670958892403181,5.398742070235839,6.416822613751366,6.222156703331486,6.458804170146433,5.741835267731494,5.6441665325459,6.058840937771096,5.58608101299562,5.510896688575061,5.178547524072348
LTR65,2.299306164358733,2.888112887305306,2.56046684511777,3.3037289878218448,3.635241839963798,2.9741180160718876,2.9816194534399294,3.640561820274281,3.4360862549162072,4.643819191680906,2.564482769108345,3.3946596321591946,4.095985309934307,3.3892493250731914,3.3703025811065244,3.4871189359295154,3.6394804260039826,2.78984200871025,1.960795087534281,3.101033758588603,3.5992525415734624,2.611252083290532,3.0545600552953855,4.5341282308812,2.791733279864954,3.394276285267047,2.355418557562733,3.1814288289444645,3.193767865560977,2.3561311643252423,2.9346555855237906,2.7623813088995472,3.6942430946947624,3.242584229846735,2.4278519347324052,3.8730176182737788,3.1761733505519207,3.587449215371215,2.9017671172750763,2.9975014921405467,3.1801375090585022,2.590717615220672,2.632235205916865,3.622682815229682,4.084117999923583,3.0423939861970837,3.940983977520465,3.402706581318449,3.3304452239363345,4.51440200947595,2.3770567671355147,4.4574006754998505,3.613689423256554,3.1623759054206895,1.9012398382490863,3.134781520980618,2.4422169625969095,3.6869209036285806,3.7018176517007877,3.1478384846305003,3.86738814734662,3.0494944062995932,4.206629101539638,3.031802503005581,3.2475155871580648,3.5868473131704692
MER88,1.9140358391807595,1.6785390338803419,1.050782416444192,1.7649205775332817,2.1326947670443017,1.3119441193354902,2.446465105880908,2.456502213812052,2.628677864198469,2.536021005388157,2.2573423196404683,2.4538116799309013,2.430581256613213,2.324751167696943,2.302479604437012,1.8912673746670607,1.6834686437422262,2.5066872942467637,1.239581935238987,2.2201663098670275,2.570943407486637,2.285937117271874,1.8156233165197757,1.6856742286339017,1.4290783355199317,3.1312006676185744,2.6638922374583025,2.402797844138845,1.6754655542620323,2.138631397141802,1.928267172410304,2.4165329645631703,2.047163727695561,2.0279106724257008,2.4916737575312866,2.7213832306951544,2.804577503399926,1.6475627504914814,2.0415332258740344,1.0980132885101714,2.5455634131797287,2.7062831937925402,2.393534101606078,3.153189184542052,2.2570557743137654,1.9617818841537102,3.283933148194383,2.468829830144797,1.3276117641306686,2.6923396614448385,2.0272094295382526,2.4746928749997528,2.649971018826636,1.664031295840626,2.216337190262965,1.4156905624824294,1.8562054537075274,1.8352687852423977,1.3228239013908676,2.0644520151828267,2.5933853584073536,2.458378652605438,2.251397345291099,1.7971287327949028,1.7300713092353026,2.269562594167576
MER41D,4.080619941708222,4.104976578025993,3.7276442546659547,4.031283896168194,4.039638325914137,3.7056921394396505,3.70233956346009,3.903548426277336,4.5299910683571945,3.890925682359958,4.109254089940575,4.477251803666508,4.214468625470326,4.223387372279107,4.531281661240894,3.4600495444168105,4.17733353189083,3.5048994779027476,3.372805054448247,3.4846849217701052,3.072614837684487,3.811488674887352,3.738613565626185,4.549385347082345,3.4614520586214126,4.089500487754897,3.3215442895331733,4.141482346178232,3.1688417896493144,3.597646296614386,3.2578579754032537,2.9540743656492263,4.6710662345158545,5.583206388303376,4.0721037809658975,4.206061056934533,3.5577490425639047,4.160803974998114,4.1328371276134614,2.918087245576742,4.681033217046353,3.7612806589711427,5.505736981122835,3.9020690361215826,4.084117999923583,3.567771198169888,4.390758360392832,4.258804072453954,4.117438099910944,4.6846123599960725,3.945046288232434,4.195525553586299,4.092465838515136,4.037738616507681,3.2025779073429783,5.030760131465169,3.8784749715573077,4.702751371760521,4.054514160329778,4.7661121419697645,4.384655772970969,3.4952528531540046,4.1422334435568455,3.963857412725445,3.599760810966356,3.9852687851817503
L1M3DE_5,2.6030746123402055,1.8484876236727599,1.7208910619411824,2.0419854373336306,3.0345479415952505,2.176818114839957,2.5041954208826818,2.751837418178699,2.9675058904992593,3.367007291969297,2.817573860090606,3.5054846304525493,3.7486186749630805,2.6096069217531146,2.885809500850114,1.9701325438039463,2.72912355052332,2.7374833479240865,3.4866831297971066,2.2989111355010965,2.37870077135762,2.337147701185851,2.3311855197433653,3.2662325893575725,2.222686211249036,3.586947119995807,1.0478740844996859,2.9181079425615293,2.511444986301052,2.0162054052585505,2.274935265161841,1.868500441291613,1.6571309753305228,3.5885641712616017,2.966201398824178,2.671575631020855,2.804577503399926,3.3056295290204005,2.6495309061752237,1.99785868686238,2.897462713035888,2.327453445061045,3.1374686386001422,3.3522264629518514,2.5945961976758696,1.6651976713115946,2.8145124708701292,2.6535041840918905,2.3295013555248145,3.5443671525027405,2.5592189794108386,2.9704366422709545,2.649971018826636,2.279772640104843,0.9349166901439149,3.3067475733636327,2.079047543374618,3.4531840911501686,3.0369346575441045,3.117037672229579,3.435429598488228,2.458378652605438,3.5542162441162684,2.51172856473361,2.370553748790488,1.5961191679686324
MER65C,2.7086810957507486,2.723042514156476,3.007606638071651,3.5599185666360755,3.274258828402314,2.6298591973652763,2.809119147077966,3.2062597581511083,4.163348537375368,3.8632029574113815,3.5107116555927305,3.794522242220965,4.214468625470326,3.4626392282643796,3.7847561815220176,3.157107976960532,3.2396715474918665,3.625050590557566,2.76246131404466,3.2272029158099027,3.072614837684487,3.510568751862736,4.010842579579159,4.208590063819034,2.603653412233922,3.7024382062640897,2.7644516738049183,3.739883613258813,3.0913705101835944,2.896974210566255,2.9622565865494463,3.4116867429246636,4.006945077518728,4.865631395032764,3.2871520879020557,3.5809045953307668,2.694524792548998,3.4766325465735535,3.468551057837421,2.6820869888451027,4.0184808311734965,2.760770247700918,4.792249536709643,3.769128478229175,2.6915824276903364,2.684578120870962,3.511575988837357,4.4032513121968515,3.137665345450662,3.6377909725868895,3.0722328351855372,3.0911086881246277,3.501270766227977,3.123008656783741,2.588514677280868,4.430984148537431,2.8577786800665512,3.9492669993730454,3.562081216158744,3.8745123298366804,3.842284981083583,2.5666146218669086,3.5868415697361313,3.3793519631542055,2.7476789838358324,3.1116220262277903
MLT1J,2.9857821626983596,3.2022394377852796,2.1269901899987524,2.474371273710226,2.9968048230348425,2.672425501530199,2.189233539787745,2.2451009955084804,3.7604513657357543,3.326976295940878,3.160324563405556,2.5257006459416456,4.095985309934307,3.0828383329577695,3.023015988857924,2.2484641483190386,2.207775597158545,2.2318049541056015,2.688225991300501,2.75501530566224,1.8945610041101828,3.008763215195809,2.4016846980591295,2.5671706097599762,2.7620404719839495,3.428228409185456,2.7644516738049183,2.869139063139701,2.4712339255057123,2.2514761704602857,2.818647079483685,2.279996734699505,3.649921977578208,4.03480477953573,2.7742540626951633,3.214229198002176,2.804577503399926,3.0816185716625464,2.273842937240199,1.7755853107831767,2.852148659255678,3.5298663586578694,3.3530311008066325,3.0190933619377085,2.4356751412682516,2.9775806548037376,3.086018473209408,3.6252546610374874,2.651807071881961,3.8347882433198572,3.5736620801400445,3.4022893903954294,2.8468356694362518,2.8125027816254278,2.3513487670192688,3.134781520980618,2.3310178601497182,3.3660246585299793,3.1871952896135625,3.7394767514426785,3.2569690618789866,3.011696498919743,2.6720819620107323,3.1165917185246634,2.608424331553384,2.726885439895479
MER67C,3.7198549330406934,4.081244060866773,3.85521333490397,3.944044815275459,4.413604279774158,3.662233819078151,3.4017938121908733,3.581680080930945,5.041986977055198,4.641542761198487,4.011173262807529,4.577072544169561,5.255348166935103,4.231414183145889,4.531281661240894,3.263430398233431,4.094845802126879,3.535888310796792,3.709461153069101,3.6135086868906554,3.6283712595812916,3.6788203294202986,3.887054367968738,4.6217060939018255,3.556160313000359,4.44500893515737,3.223808876583774,4.145454556949532,3.632933351297134,3.4398979007405877,3.6545536002863237,3.2382795641231104,4.4787300909190195,5.51115396349033,4.4333491315725055,4.285626095234665,3.331322169543173,4.450107833708862,3.8744126526291205,2.6496756142335296,4.2974528355750845,3.7612806589711427,5.486273366123301,4.52596689961354,3.1326274336631172,3.6464758249349876,4.840120680157956,4.725288328582791,3.8667909233411613,4.530732679894988,4.094925025715886,4.4888834021246,4.082714607918154,4.078128976954045,2.3513487670192688,5.12249071563258,3.590994630100858,5.06209938808993,4.294198330313315,4.454128786769818,4.599409479832646,4.239562563518549,4.420835037431147,3.7940466876459067,3.478919174874229,3.7536708510930046
LTR8B,6.216617749267366,6.70388435869728,5.964823350387967,6.2852828765066695,6.583268825520451,6.224334585783566,6.27712134144558,6.380166041396319,6.953196168464487,7.010136048654229,6.461526387837618,6.7688013567280025,6.932171496901446,6.536996658087277,6.528267642039768,6.010339176302563,6.384327645418606,6.469496213170981,6.025722237414116,6.5634313970633835,6.296256662417791,6.3617112644064004,6.792817545014432,7.3042406208239505,6.073908481576185,6.901509747758489,6.198419738360064,6.7456566911713844,6.131714189005411,5.947772646614039,5.915726065617216,5.884904991155052,7.005298355194643,8.008493153195463,6.338855487439451,6.4456562649263605,5.915335334523257,6.669396678213553,6.523582532012338,5.287894398436737,7.090045807515456,6.373487472946998,8.332309851003952,6.925390056978207,5.963661627176935,6.088257902068318,6.80358404235213,6.907524071789598,6.412160629063258,7.161667684993414,6.332002381705005,6.898363174304289,6.21747935829472,6.244450199234241,4.653184797396891,7.506515375131073,5.974340912979104,7.3066377724802845,6.587941703008853,7.113748773632772,6.713908555606182,6.386130250727254,6.645885478634989,6.4287720538576245,6.174380893297095,6.255690039913183
LTR51,3.957473390272926,4.446904481328071,3.55047353189726,3.6996365216739098,4.058081175497091,3.4360654899030574,3.5462022795729133,4.422850326806276,4.750764486235651,4.3562728934408455,4.027990145146023,4.695565480654431,5.273900974986381,4.560754986109606,4.403054704047646,3.5654068952146862,4.025282139984921,4.266005636203578,3.249161785098907,4.01441487597607,4.0065704410292255,3.916236136880816,5.055607626888712,4.6659598793219805,3.4979367941424298,4.660290709641574,4.035819727535493,4.241067101302186,4.032062838209727,3.2894354845576412,3.7447397628127477,3.6793510162199,4.443317450614754,5.264937269098937,4.133409747435597,4.307382064573782,3.2032180224293856,3.9109731292470618,4.351927699200546,2.4382432920504336,4.5019120247724045,4.235354730105509,5.6485314547587855,4.480248275641217,3.6496680111231505,3.828874313260486,4.755535679036496,5.655105928885893,3.915722210285365,4.913571210380544,3.945046288232434,4.613308904897971,4.4812732254120595,3.7583080970645293,0.9349166901439149,4.649127628254704,3.3029806215321664,4.363443648980537,4.130690463254141,5.077397268800018,4.548827332889056,4.27888713022617,4.1422334435568455,4.1762768033390385,3.756402885159448,4.280541858595966
MLT2C2,4.916329982883742,5.486000903088409,4.971653166417435,5.378389099526505,5.2676519491949305,5.243326031005065,4.750931725786171,4.847279993903735,5.315511158273296,5.071838315908823,5.1084125659105215,5.479819238648309,5.952870781350029,5.121975047591691,5.296702158011616,4.1992448884807505,4.8114927111534955,4.4141608753114445,4.898838853776403,4.664706078760599,4.724654107592544,4.697402415076133,5.15704710248029,5.183162215077803,4.578421424216854,5.034860891574062,4.686970644209882,5.321486434802864,4.340168687597521,4.676348767938364,4.748777016131576,4.299058892667591,5.889170242984894,6.634609780416933,5.285098671597074,5.475150722389713,4.562670864981606,5.254158349197456,5.003971091248197,3.865847482839929,5.685100593692578,4.964956138824076,6.600338398315627,5.5732151718661616,4.269999684226854,4.8859168140648865,5.903877559532817,6.10532536340675,5.032913757659038,5.238416489573827,4.600786622410174,5.044260734836246,4.661581486536961,5.008080352774853,3.446210419557711,5.967940413782474,4.939399565059061,5.546207288833587,5.827394459498504,5.870838941053196,5.907626912669244,5.155940020388807,5.244523816719047,4.8939588766415705,4.499588430394019,4.9721210352939265
LTR1B1,4.708644512808158,5.453522866673366,4.364288186948865,4.497419231131058,4.294214268425144,4.283967983422637,4.430521858428064,4.125906703907892,5.076592290966007,4.883468585236186,5.040827851919111,5.256576747264396,5.193858800527896,4.73057281730504,4.5158628495288395,4.248592016440229,3.736814836319236,4.472315767638456,4.836244530138107,4.426602771097653,4.3132827157860225,4.935681988576997,4.64045376832275,4.405889325799218,5.123290697169285,4.852689347244347,4.77515754880212,4.7128797198759935,4.004151547167338,4.462127474989312,4.647276532753452,3.8090638987517447,5.438595977424202,6.121066525610729,4.92834637889975,4.257610854507267,4.595020070556244,5.130159159245194,4.65623075401553,3.4754480257242406,5.298857616857328,4.69313643763038,5.768013325930953,4.594679077815897,4.571091922719496,4.819132213520255,4.942884188545903,4.350763720752367,4.565999481644767,4.655121518101255,5.068021383111897,4.2655837525454565,4.291501965954248,4.27172950100036,4.299500726941228,4.702430456851875,4.654757055783819,5.200550664041724,4.919069859225668,5.3265773129086975,4.5174536435423684,4.795030700995111,4.248016163791432,4.361396603242136,4.954457973536283,4.194588751121471
HERVK,9.109040227860898,9.348100424241435,8.956766700889476,9.54719612673294,9.937605017194755,8.77615566593612,8.843768163669866,8.687350858870069,9.697455117486314,10.584539835102904,9.49901880934187,10.24340525958188,10.022755668710717,10.014467115392536,9.63301933802375,9.02759946363421,9.079290967554261,8.578583579618257,8.820501640796646,8.668672072378943,8.577547756551487,9.241832151912796,9.037406700717735,10.346611171542206,9.062076717202826,10.008197785403523,8.48996333122795,9.604497131615231,8.4642311439937,8.912243967021888,9.286264548398776,8.262721664717448,9.832438053395654,10.015812571537763,9.402233326600276,9.84714929115937,8.516410990201496,10.657692736962373,9.355998852722502,8.014767011476533,9.359650806923067,8.93172398438815,10.106547648324582,9.8584239269443,8.493160234389661,8.910773465622787,8.955002544848691,10.206225514073452,8.977388255423499,9.901023273099586,8.82579862705279,9.318553540256131,8.951095963659773,9.732268280816722,8.635262486623015,9.59128389418184,9.336888477798746,9.806490998151148,9.249906487482432,9.964484390958889,10.167452298083964,9.107092238794076,9.542628718723401,9.240750520837581,8.924731355165141,8.848515466916133
